ell,C_ell_TT_LCDM,C_ell_TT_obs,sigma_TT,C_ell_TE_LCDM,C_ell_TE_obs,sigma_TE,C_ell_EE_LCDM,C_ell_EE_obs,sigma_EE
2086,10309.616673143713,10145.030765198142,298.9552980832529,78.47290875957236,81.48602637925885,3.8432486455410966,74.67838665697452,71.04421109986829,4.662933812913981
2087,10196.880108326272,9836.018547185613,295.6155385003299,74.59616226340721,73.88453850221187,3.7799782991505024,73.02529452213844,69.99776141066404,4.644249328187389
2088,10082.335678121668,9933.844408211753,292.22500128395404,70.66137655052158,75.09757322051837,3.7181699229929404,71.38896375235447,69.95964308721732,4.626231866920791
2089,9966.088051989193,9923.411053217074,288.78675532450256,66.67243613133918,70.4092524604051,3.658110641768744,69.7707468782485,60.07095539601664,4.608890411877502
2090,9848.243346730022,9718.929804118698,285.3039084904056,62.63326469183468,65.94144299286323,3.6000923091602357,68.17197473802192,68.80606283534131,4.592232084555339
2091,9728.909024322284,10138.184751915134,281.77960462433595,58.54782125452918,56.91860935379766,3.544409653044138,66.59395528276139,57.962535853129886,4.576262166813203
2092,9608.193788632841,9699.09974350813,278.217020511192,54.4200963177179,50.64997973057599,3.4913580169843543,65.0379724076806,65.27997509198029,4.560984131230941
2093,9486.207481105954,9568.723558286272,274.61936282081376,50.25410797666658,48.142611485518366,3.4412306778911486,63.50528481032719,67.43923788078004,4.546399680060417
2094,9363.06097552853,9531.67280551253,270.9898650283549,46.05389803056006,46.72000174370432,3.3943157369772208,61.99712487677139,59.83567812594403,4.532508792548014
2095,9238.866071973038,8934.419782559391,267.33178431526323,41.82352807892129,43.652400740669954,3.350892604021299,60.514697596741286,68.09410375162713,4.51930978033218
2096,9113.735390019938,9387.695548587802,263.6483984538429,37.56707561128379,30.37650730455022,3.311228123086648,59.05917950865927,52.47699500368755,4.50679935054643
2097,8987.78226136166,8968.08786522385,259.9430026783691,33.28863009385659,33.26205471441925,3.275572419998506,57.63171767549028,62.986401889643105,4.4949726761885405
2098,8861.120621890786,9032.910432500441,256.2189065457364,28.99228905692395,29.505154942227374,3.2441545858357133,56.23342869228234,59.260624073462225,4.483823473252412
2099,8733.864903375383,8463.242999290731,252.47943078862727,24.682154186709326,23.789244816006484,3.217178343217648,54.86539772624769,47.18899054686534,4.473344084060854
2100,8606.129924824718,8219.66676337681,248.72790416418647,20.362327425415938,24.487712160429417,3.194817869273623,53.52867759019619,65.62837724863556,4.463525566186258
2101,8478.030783648615,8678.387299559543,244.96766030118437,16.036907083138278,17.3769926258651,3.1772139665605708,52.22428785010007,51.940343541275396,4.454357786302604
2102,8349.682746714014,8440.473490232229,241.20203454865305,11.709983965316923,15.856047970584765,3.1644707769114433,50.95321396753179,47.05206960001601,4.445829518276818
2103,8221.201141401556,8007.023107157917,237.43436082895252,7.385637519367593,6.703925047304503,3.1566532204938587,49.71640647767824,43.471854050951,4.437928544780592
2104,8092.701246766609,7889.4888412872115,233.6679684982635,3.0679320041413813,6.024534750718065,3.1537853124029462,48.51478020361111,47.53995914193844,4.430641761685702
2105,7964.298184905757,8223.042596148916,229.90617921740076,-1.2390873142700416,3.920936089644308,3.1558494634741896,47.349213507427635,46.785571201036966,4.423955284496005
2106,7836.1068126329255,7567.118572851131,226.152303835925,-5.53139793678054,-1.382791190504352,3.162786814691044,46.2205475788714,46.674020594790406,4.417854556068415
2107,7708.241613566961,8073.587912576094,222.4096392924564,-9.80500387211319,-13.272005822207717,3.174498591533373,45.12958576198564,43.81561249930882,4.412324454881924
2108,7580.816590731529,7383.867528588368,218.6814655340629,-14.055939340724473,-14.865381247585711,3.1908484028258712,44.077092920309674,46.86793811289107,4.407349403128143
2109,7453.945159769068,7591.1809375136245,214.9710424576123,-18.280272438404197,-19.38882596462078,3.211665354868733,43.06379484110439,41.357094227978656,4.402913473918382
2110,7327.740042868669,7258.309003263307,211.28160687592026,-22.47410875619538,-20.890515210620965,3.2367478112949204,42.090377679041936,33.57846956575969,4.399000496929842
2111,7202.31316350737,7327.544748083659,207.61636951150928,-26.63359495331697,-24.39205511210318,3.2658676054592983,41.15748743976032,40.50095492147807,4.395594161846674
2112,7077.775542103296,6966.787977582383,203.97851202075842,-30.754922279829202,-33.52224004615722,3.2987745059782485,40.26572950364127,29.866162218472134,4.3926781189893855
2113,6954.237192678144,6921.618185333305,200.37118405119213,-34.83433004584001,-34.60807498363465,3.335200745735545,39.41566819013187,40.96880477670136,4.390236076567693
2114,6831.807020625352,6839.859812058984,196.79750033461724,-38.868109034111974,-45.68509199275615,3.374865446950264,38.607826362887806,34.31041027251968,4.388251894036467
2115,6710.592721679185,6516.909434979618,193.2605378187851,-42.8526048529912,-37.924788356923,3.417478805530283,37.84268507597818,38.55929952475858,4.386709671081172
2116,6590.70068217828,6731.281979014361,189.76333284019788,-46.78422122665993,-48.55844304450183,3.4627459325407903,37.12068326134745,42.88368239485404,4.385593831807294
2117,6472.235880716972,6376.619636798434,186.30887834067482,-50.65942321974582,-50.46332010529404,3.5103702853334577,36.442217457696906,32.28205954673749,4.384889203757232
2118,6355.3017912746045,6313.490839068562,182.90012113019668,-54.47474039344642,-55.57711091774867,3.5600566527400455,35.80764158089786,40.46080570512846,4.384581091426812
2119,6240.00028791252,6061.474841766221,179.53995919853347,-58.22676989037247,-54.08787561889906,3.6115136858072203,35.21726673601391,33.31700285640868,4.384655344002183
2120,6126.431551126993,5674.868315505932,176.23123907811663,-61.912179445378506,-72.31009691243096,3.664455986902298,34.67136107097045,42.359292822350035,4.3850984170850795
2121,6014.693975944259,5981.650613787054,172.97675326055602,-65.52771031974396,-65.58947763481667,3.7186057855275707,34.1701496718669,32.568627764732845,4.3858974282205425
2122,5904.884081841752,6314.496088912012,169.7792376691434,-69.0701801561619,-69.46950779174018,3.7736942392937847,33.71381449988468,30.026537979534137,4.3870402060853175
2123,5797.096424577736,5927.843957385117,166.64136918963038,-72.53648575207401,-74.27366924344918,3.829462404014188,33.30249436970639,36.3184508468565,4.388515333237513
2124,5691.4235100113665,5688.273171299403,163.5657632615651,-75.92360574891748,-69.21607299744154,3.8856619187292627,32.9362849693262,31.023032010408585,4.3903121823682545
2125,5587.955709990111,5545.7472803904675,160.55497153232994,-79.22860323504258,-82.72650516480795,3.9420554506056624,32.615238921081854,28.919238450191564,4.39242094603388
2126,5486.781180382104,5490.322062988207,157.61147957604223,-82.44862826005858,-79.36266534929042,3.9984169419199933,32.33936588370825,30.23933970164164,4.394832659882935
2127,5387.985781327426,5472.645737395853,154.7377046793828,-85.5809202585019,-84.13648203438431,4.054531697460705,32.10863269516961,31.912473720452297,4.397539219425509
2128,5291.652999780539,5112.24503131718,151.93599369637133,-88.62281038080302,-83.43771855834405,4.1101963462210325,31.922963555989632,37.829272039495756,4.400533390423608
2129,5197.863874413766,5364.130277796768,149.20862097404367,-91.57172372962266,-94.35071218639828,4.165218706631519,31.782240252760396,23.264887594170375,4.403808813010254
2130,5106.696922949048,5211.541624936925,146.55778635091818,-94.4251814997356,-97.51788335835194,4.219417580082272,31.686302421473894,31.78802719449805,4.407359999672002
2131,5018.228071983954,5121.636484113118,143.98561323010424,-97.18080301969968,-92.49771007878611,4.272622493296708,31.634947850282288,34.39151154325811,4.411182327254664
2132,4932.530589373195,4994.572339897347,141.49414672877708,-99.8363076937248,-97.99693194243646,4.324673406347953,31.6279328212559,32.482060902340336,4.415272023175444
2133,4849.675019226966,4852.403408965549,139.08535190574787,-102.38951684216694,-109.14926722522397,4.375420399796534,31.664972490673044,37.454086841297034,4.4196261460464354
2134,4769.729119583329,4861.750370482099,136.76111206874236,-104.83835543922763,-107.2246309303494,4.4247233515836335,31.74574130733887,31.416819535214472,4.424242560934839
2135,4692.757802809362,4772.370549960886,134.52322716292986,-107.18085374653901,-105.45277602352103,4.472451611913011,31.869873468395706,31.05247300148222,4.429119909504219
2136,4618.823078783068,4571.957501803163,132.37341224216354,-109.41514884141667,-105.62972487669339,4.51848368235998,32.03696341205508,34.66350519297243,4.434257575299007
2137,4547.984000906609,4473.236063275006,130.31329602434607,-111.5394860386266,-114.63861642923092,4.562706903812119,32.24656634664311,32.68748548576384,4.439655644451116
2138,4480.29661499643,4493.369302087529,128.34441953218104,-113.55222020469373,-126.97241903631894,4.605017156529273,32.49819881532441,30.762709048751255,4.4453148621032375
2139,4415.813911094956,4611.715755355985,126.46823482053172,-115.45181696381685,-113.02127858047284,4.645318574558687,32.79133929583187,35.08881852789519,4.451236584858075
2140,4354.585778244758,4200.086344801017,124.68610379148133,-117.23685379459941,-122.95225415003493,4.683523275916849,33.125428834501655,30.216834388626054,4.457422729576451
2141,4296.658962263467,4116.154386102231,122.99929709808906,-118.9060210168987,-128.4269545794337,4.719551109311127,33.49987171388039,30.77165286505931,4.463875718859994
2142,4242.077026554775,4262.080474397825,121.40899313772475,-120.45812266820577,-133.92110080791667,4.753329417689203,33.91403615314254,31.553586911785025,4.470598423565793
2143,4190.8803159878,4196.982579746367,119.91627713574258,-121.89207726908334,-117.99734749477751,4.784792818543272,34.36725504052777,40.42574953264915,4.47759410271111
2144,4143.105923874718,4163.650748942556,118.5221403201495,-123.20691847727163,-122.5877691191823,4.813883000633783,34.85882669697472,20.41299885776698,4.484866341135652
2145,4098.78766207233,4127.385680502936,117.2274791877622,-124.40179563022647,-125.49409629366114,4.840548536615635,35.38801567011167,37.16521138596219,4.492418985297262
2146,4057.956034231708,4032.057185846197,116.03309486226095,-125.4759741759083,-118.71872525283541,4.864744710927753,35.95405355772573,36.1082854978701,4.500256077583665
2147,4020.638212216141,4191.882657782197,114.93969254439382,-126.42883599178089,-123.31459139808122,4.8864333622348,36.556139859812305,28.978134090827027,4.5083817895283405
2148,3986.8580157046363,3804.4383995855824,113.94788105446001,-127.2598795920821,-119.33098600037191,4.905582739673507,37.19344285828481,38.59241688402941,4.516800354322293
2149,3956.635894995267,3862.9675354791993,113.05817246707964,-127.96872022353142,-134.82399732266413,4.922167372147416,37.86510052340082,40.018123773997914,4.525515999015511
2150,3929.988917020055,3918.3964037186583,112.27098183815298,-128.55508984973372,-128.7256375323452,4.936167949925153,38.570221445926975,41.24395992596926,4.534532876801817
2151,3906.9307545790934,3723.5728575791923,111.58662702377563,-129.0188370246704,-137.017641586034,4.9475712178238025,39.30788579406355,27.25836359124254,4.543854999778985
2152,3887.471678799363,3867.950902851241,111.00532859080097,-129.35992665575066,-130.49683033620127,4.95636987929387,40.07714629411218,46.29898158733964,4.553486172571624
2153,3871.6185548202134,4055.2562164350434,110.52720981863932,-129.57843965701053,-130.8122113724946,4.962562510763823,40.87702923385886,37.51041947730759,4.563429927198049
2154,3859.3748407045355,3861.675535362251,110.15229679181284,-129.67457249314828,-126.56271299430097,4.966153485645992,41.706535487625075,44.84668315421945,4.573689459553466
2155,3850.740589571576,3876.0901247294482,109.88051858272024,-129.64863661518766,-129.42231385049897,4.9671529074498,42.56464156192094,45.961922060102026,4.584267567870635
2156,3845.712454944276,3707.4576267955927,109.7117075240152,-129.50105778865964,-126.40548192078522,4.965576551490288,43.450300660623384,39.42173150016186,4.595166593505632
2157,3844.2836993010283,3776.7023831647525,109.64559956996395,-129.23237531529531,-125.74229521082843,4.961445814718351,44.36244376857358,47.40477880822487,4.6063883643802175
2158,3846.4442058186364,3805.291978434606,109.68183474611533,-128.84324114932127,-118.16602710192919,4.954787673231978,45.29998075249951,43.51979835401365,4.61793414139415
2159,3852.180493290365,3817.2890348082024,109.81995768659671,-128.3344189095426,-129.89376097202575,4.945634647053551,46.2618014781285,36.67172995097059,4.629804568100008
2160,3861.475734199842,4002.532704692351,110.05941825832684,-127.70678278850096,-132.3498121043922,4.93402477177577,47.24677694235803,52.667434521482456,4.641999623910458
2161,3874.3097759287666,3935.8786304924165,110.39957227142307,-126.96131636008089,-125.75058458472766,4.920001576685578,48.25376041934752,44.646299237813466,4.654518581083238
2162,3890.659165073271,3767.4655182642873,110.83968227505649,-126.09911128704115,-130.033182915377,4.903614068970945,49.28158861936721,45.293360040429064,4.66735996570256
2163,3910.4971748411076,3937.952610452661,111.37891843799116,-125.12136593002285,-117.88211098857363,4.884916723596269,50.329082859256054,48.442524388784825,4.680521522847849
2164,3933.79383549858,3989.602821995392,112.01635951300129,-124.02938385969748,-125.40694775685881,4.863969478397941,51.395050243301824,52.67292948265487,4.69400018611115
2165,3960.5159678337322,4089.0689051032714,112.75099388433264,-122.82457227378117,-125.5624356967866,4.840837733898054,52.47828485338652,52.208667668526665,4.707792051594699
2166,3990.627219599186,4170.147750411737,113.58172069731496,-121.50844032074498,-123.77810470537699,4.815592357260431,53.577568947207844,56.165481969827,4.721892356488882
2167,4024.088104895355,3907.8523579034418,114.50735106917408,-120.08259733212539,-116.64259222205628,4.788309689714675,54.69167416339723,48.34745675490883,4.73629546229971
2168,4060.8560464520383,3967.180427491586,115.52660938002043,-118.54875096542223,-119.29948014646627,4.759071556648262,55.81936273234958,52.29228891509522,4.750994842763539
2169,4100.885420763712,3954.2038851316865,116.63813464291022,-116.90870525965168,-119.94248370617744,4.7279652794098315,56.959388691578354,56.406548607975516,4.76598307645573
2170,4144.1276060311875,4116.550593047732,117.84048195178414,-115.16435860569685,-107.34539198302461,4.695083687674827,58.11049910441037,67.1847762222709,4.78125184406951
2171,4190.53103285972,4246.089296555494,119.13212400599423,-113.31770163367312,-117.30790269247589,4.660525130993471,59.27143528083512,58.725500215003706,4.79679193031179
2172,4240.041237661089,4359.026354565994,120.51145271002635,-111.37081501960034,-111.2063434984532,4.624393487866364,60.440933999326006,65.66366731883207,4.8125932303343335
2173,4292.600918704901,4283.336657338958,121.97678084693037,-109.32586721373458,-106.33387055100737,4.586798170370479,61.61772872845715,61.80389794220128,4.82864476059191
2174,4348.149994761363,4308.640399632579,123.52634382384896,-107.18511209299864,-114.60418619924756,4.547854121984872,62.80055084713421,60.457256344236335,4.844934673993813
2175,4406.625666276145,4425.61943882322,125.15830148795541,-104.9508865399918,-102.78602501574233,4.507681805836641,63.98813086227642,62.78869234178177,4.8614502791920735
2176,4467.96247901551,4362.007281070769,126.87074001100792,-102.62560795112475,-107.33814844867237,4.4664071801029595,65.17919962279342,64.3576182780578,4.878178063828598
2177,4532.092390116593,4800.935939604598,128.6616738406038,-100.21177167652012,-96.57164764570827,4.424161656764482,66.37248952868349,69.32739803196459,4.895103721544349
2178,4598.944836477343,4389.09837355721,130.5290477161784,-97.71194839431506,-101.92940145275604,4.381082039309129,67.56673573413003,74.3191179489731,4.9122121825376475
2179,4668.44680541698,4692.919526379968,132.47073874766707,-95.12878142210924,-92.12402707168123,4.337310434343367,68.76067734344767,70.53371963913963,4.92948764744416
2180,4740.522907536547,5012.666696618179,134.48455855469462,-92.46498396832473,-87.71764910442705,4.2929941313877045,69.95305859875877,75.82542934082849,4.9469136242997545
2181,4815.095451706944,4816.02409461593,136.5682554640786,-89.7233363263015,-86.06370807315243,4.248285444433349,71.14263005828799,66.35295748569543,4.964472968338082
2182,4892.084522109946,4865.722399008361,138.71951676337227,-86.90668301399755,-85.85031331477143,4.203341508141122,72.32814976417593,70.26239923530846,4.982147924367994
2183,4971.408057256131,4921.031139509934,140.9359710081218,-84.01792986219374,-84.97975412923628,4.158324020905026,73.50838439873142,69.88692954769866,4.9999201714713974
2184,5052.981930900884,5027.147101854234,143.2151903804334,-81.0600410541809,-83.43108472064743,4.11339892642575,74.68211042804175,76.25992133628714,5.017770869759823
2185,5136.720034780027,5336.54457317951,145.55469309645807,-78.03603611987116,-72.0507842793249,4.068736024995899,75.84811523190733,74.04051541635138,5.035680708928069
2186,5222.534363082645,4895.285089327172,147.95194586029555,-74.94898688739029,-77.7641113504836,4.02450850546002,77.00519821904925,80.69320059643455,5.05362995834482
2187,5310.3350985785155,5540.97022277985,150.40436636182014,-71.80201439519327,-75.93046283420462,3.9808923888519314,78.15217192657492,73.43050502520974,5.071598518423873
2188,5400.030700316082,5182.294372144205,152.9093258158979,-68.59828576777228,-65.97801907035428,3.9380658751204214,79.28786310270866,79.5068720803108,5.0895659730249685
2189,5491.52799280569,5450.0731146849785,155.4641515404429,-65.34101105804969,-68.44292610563896,3.8962085852255908,80.41111377181124,83.91924854914566,5.107511642639909
2190,5584.732256599911,5516.883252443488,158.06612957068683,-62.03344005962019,-65.69641053184668,3.8555006923177695,81.52078228071534,70.9352492053571,5.125414638127382
2191,5679.547320184352,5774.135191852993,160.71250730709332,-58.67885909193702,-64.18782898628139,3.8161219377838944,82.61574432545929,93.5278328525828,5.143253914769461
2192,5775.875653088821,5514.741341010884,163.4004961942616,-55.28058776162849,-57.10514211886797,3.7782505307362935,83.69489395749487,82.23354472198481,5.161008326432342
2193,5873.61846012902,5950.39794546042,166.12727442818263,-51.84197570310539,-52.15150044532056,3.74206193305941,84.75714456848183,74.2701580930158,5.178656679624846
2194,5972.675776687541,6314.561408092174,168.88998968918446,-48.36639930163906,-47.46508140911682,3.707727536414881,85.80142985280354,86.62291385688947,5.19617778725936
2195,6072.946564942214,5838.908997364294,171.68576189789366,-44.85725840209648,-41.36081483406506,3.6754132425632338,86.82670474696073,87.00106395686736,5.213550521931672
2196,6174.328810949402,6207.434754102086,174.51168599153846,-41.317973006509284,-39.397283616174235,3.645277963845849,87.83194634503299,87.40357700227183,5.230753868548069
2197,6276.7196224879035,6159.30726293683,177.36483471787392,-37.751979963697785,-38.44245488619381,3.617472066455674,88.81615478940535,94.0176947788653,5.24776697613994
2198,6380.015327571157,6456.778200735491,180.24226144407862,-34.16272965408025,-34.874675435615046,3.592135784893654,89.77835413601774,93.71332991780412,5.264569208718522
2199,6484.111573531957,6487.618316692675,183.14100297788042,-30.553682672892023,-28.732727806616687,3.5693976413742936,90.71759319338435,92.29071911894397,5.281140195033883
2200,6588.903426585226,6469.549602404882,186.05808239821854,-26.928306514972636,-22.41148045455651,3.549372908462305,91.63294633468233,94.01762774397157,5.29745987711412
2201,6694.285471774014,6786.488704630081,188.99051189274456,-23.290072264268428,-22.843910029033484,3.5321621564350187,92.5235142822326,91.9690047680988,5.313508557472107
2202,6800.151913203867,7146.470001020135,191.9352955994729,-19.642451291179498,-21.292783233045384,3.517849928339392,93.38842486372934,102.85048955751785,5.329266944878081
2203,6906.396674468624,6869.191542846368,194.8894324498398,-15.988911960923755,-19.470400153252413,3.506503585098282,94.2268337395824,86.32095081935127,5.3447161986065925
2204,7012.91349917397,7155.317549735172,197.84991901052825,-12.332916355963057,-17.388493466603165,3.4981723601015546,95.03792510080322,95.78643544699003,5.359837971076794
2205,7119.5960514622975,6859.889056016463,200.81375232134621,-8.677917015605033,-6.350712567853871,3.4928866574601343,95.82091233686332,96.17039465917935,5.374614448814143
2206,7226.3380164440705,7031.437388791677,203.777932726495,-5.027353695820225,-3.0098285576921016,3.4906576206736464,96.57503867300444,100.957829871676,5.38902839167069
2207,7333.033200440622,7430.698222393721,206.73946669656675,-1.3846501522977797,0.631201310041958,3.491476989245781,97.29957777650209,92.74018197031546,5.403063170249402
2208,7439.575630943779,7750.7878901342365,209.69536963862512,2.246789050269481,1.79708346801616,3.49531725033834,97.99383433142087,88.54887806114561,5.4167028014857435
2209,7545.85965619845,7621.478227706643,212.64266869175188,5.863581699728673,10.790853010005481,3.5021320815797887,98.65714458143137,99.50868289211105,5.429931982346948
2210,7651.780044313423,7584.291493262574,215.57840550542133,9.462371065887963,7.762216107773196,3.5118570703910565,99.28887684028317,100.81954019878117,5.442736121615834
2211,7757.232081809122,7757.077254149929,218.49963899816726,13.039828994999148,16.40659010203927,3.524410685392819,99.88843196958105,108.01434774841152,5.455101369732425
2212,7862.111671508107,7585.267087683894,221.40344809393056,16.5926589664092,16.455520916626686,3.539695467247053,100.45524382351762,93.51015590968262,5.467014646671637
2213,7966.315429678127,8101.900319044494,224.28693443359074,20.117599108641993,17.953330793149455,3.55759940013115,100.98877966027375,107.31472750871342,5.478463667840699
2214,8069.74078233554,8270.160289020232,227.1472250591353,23.61142517212597,25.73149708369909,3.577997421212362,101.48854051981041,114.48431244823746,5.4894369679841
2215,8172.286060621234,8068.313659012279,229.9814750680453,27.070953455939296,28.545951949046305,3.600753024039047,101.95406156783146,99.87638342564388,5.499923923088166
2216,8273.85059515863,8164.430954702966,232.78687023540894,30.493043685890804,31.787326927402326,3.625719912548625,102.38491240570802,95.27193080294346,5.5099147702806235
2217,8374.334809306589,8436.965252480722,235.56062960136921,33.874601841369184,34.171491082645005,3.6527436651088223,102.78069734620156,100.53444277378682,5.519400625723819
2218,8473.64031122141,8369.569994619766,238.30000802155547,37.21258292846191,37.07307335744352,3.68166337224637,103.14105565485842,103.21848034534978,5.528373500503065
2219,8571.669984641987,8555.731872499568,241.00229867814724,40.50399369686061,49.37037861313052,3.712313217010194,103.46566175697215,106.58725729911428,5.5368263145138625
2220,8668.328078314746,9179.956442771281,243.66483554929727,43.745895298166026,48.18037269604848,3.744523972798043,103.754225410053,100.47508776179826,5.544752908353988
2221,8763.520293975818,8702.681570296536,246.28499583466515,46.93540588325669,49.666335811829526,3.778124399518329,104.00649184177139,112.64118435552089,5.552148053228193
2222,8857.153872809688,8767.977270072979,248.86020233486815,50.069703136455445,50.495986901006546,3.812942524805035,104.22224185338045,98.02654840109349,5.559007458874931
2223,8949.137680304975,8786.35348892877,251.38792578269963,53.14602674429472,57.022380229016136,3.8488068023789617,104.40129188865123,94.72204514096951,5.565327779525824
2224,9039.3822894298,9228.307095626807,253.86568712401805,56.16168079675213,58.17437392095748,3.8855471443680054,104.54349406839255,110.70909583724945,5.571106617909857
2225,9127.800062050712,9081.353926645004,256.2910597462573,59.11403611889922,59.21683725471496,3.922995828359586,104.64873619065477,91.96467020081384,5.57634252731531
2226,9214.305228521494,9046.337312903162,258.6616716525768,62.00053253098977,60.798117795436134,3.9609882831269765,104.71694169675656,103.57768630974293,5.581035011723413
2227,9298.81396536859,9643.641559466916,260.97520757968624,64.81868103505143,64.49506316729854,3.9993637593702456,104.7480696032963,122.16089399700479,5.585184524028503
2228,9381.244471004444,9754.92573381804,263.2294110575102,67.56606592619802,54.76399493683117,4.037965893505243,104.74211440035542,104.67480548235291,5.5887924623603915
2229,9461.517039399105,9302.151363851706,265.42208640883416,70.24034682686901,71.09889130074698,4.076643173603857,104.6991059161186,98.431928815734,5.591861164525282
2230,9539.55413164414,9040.159313181011,267.55110068717966,72.839260642334,70.82905978722181,4.115249317137552,104.61910914817777,104.29800512686003,5.594393900582469
2231,9615.280445345257,9886.92062976509,269.61438555122885,75.36062343588773,81.97600693386953,4.153643570302754,104.50222406181317,104.21792278931726,5.596394863574821
2232,9688.622981781136,9502.67071651812,271.6099390741451,77.80233222220878,77.88341658854424,4.19169093850686,104.34858535557746,105.2478827019841,5.597869158431911
2233,9759.511110768883,9975.775538267666,273.5358274862294,80.16236667746442,75.13392844319009,4.229262357155702,104.15836219453634,107.86625527140616,5.598822789065607
2234,9827.876633178676,9285.329374706282,275.39018684940766,82.4387907648202,82.22599031488676,4.266234811280958,103.93175791155385,98.11350156388272,5.599262643679004
2235,9893.65384104248,10141.056138429045,277.1712246621167,84.62975427409968,80.12882728987113,4.30249141184229,103.66900967703407,113.11792280489603,5.599196478310719
2236,9956.779575204022,9619.011312936733,278.87722139321966,86.73349427442542,88.78709845090354,4.337921435783804,103.37038813756543,104.74269303398006,5.59863289863795
2237,10017.193280459765,10222.177389167979,280.5065319436587,88.74833647876115,90.0204806513502,4.372420336156325,103.03619702393686,107.10448581614459,5.597581340063149
2238,10074.837058142948,10078.862885216475,282.05758703461765,90.6726965193605,94.892832311002,4.405889727864564,102.66677272902818,99.15161599526228,5.596052046110904
2239,10129.655716105555,9859.186327083973,283.5288945210484,92.50508113322478,88.99496002282105,4.438237353881726,102.26248385609776,109.4585776259479,5.594056045163452
2240,10181.59681605496,10065.624420274506,284.91904062947,94.24408925674098,94.39608426106474,4.469377036106031,101.82373073802485,100.38639517136676,5.591605125565499
2241,10230.61071820549,10427.053379194136,286.2266911190475,95.88841302878787,89.74686790749357,4.4992286144228,101.35094492808237,102.90210593789773,5.588711809131257
2242,10276.650623207386,10307.09004648353,287.4505923650238,97.43683870168,100.61300916641179,4.5277178769843776,100.84458866284463,95.632827942014,5.5853893230893075
2243,10319.67261131747,10488.328103435777,288.58957236362795,98.88824745937927,101.25158971039188,4.554776484228625,100.30515429786162,94.74062931966922,5.581651570503857
2244,10359.635678780136,10932.096953114646,289.64254165770757,100.24161614255064,102.51257264900346,4.580341888725129,99.73316371674883,103.57163782843837,5.577513099214004
2245,10396.50177138862,9941.919872071869,290.60849418237024,101.4960178800806,101.50347247885105,4.604357252559834,99.12916771437015,96.65695169854153,5.572989069336167
2246,10430.235815199774,10901.631461419602,291.48650803001135,102.65062262679089,104.56968196030769,4.626771363642514,98.49374535481202,93.7395771030838,5.568095219378625
2247,10460.805744378344,10491.306453881472,292.2757461341845,103.70469760716706,111.16092546357766,4.647538552040567,97.82750330486704,94.24957224572313,5.5628478310210046
2248,10488.182526149369,10224.860858962773,292.9754568718453,104.65760766500887,103.3271815002899,4.6666186072029685,97.1310751437687,101.01534167206638,5.557263692616048
2249,10512.340182840142,10121.780090839375,293.58497458357726,105.50881551900322,106.15822632861575,4.683976696734627,96.40512064993665,92.91310499009498,5.551360061475463
2250,10533.25581099611,10477.634800538557,294.1037200114926,106.25788192430832,101.15354092087684,4.699583287209337,95.65032506551246,94.9979102773839,5.545154625006565
2251,10550.909597557576,10822.364311606107,294.5312006545694,106.90446574032748,102.81199230978655,4.713414067364415,94.86739833948327,94.95063202095152,5.538665460771547
2252,10565.284833087295,10527.674805200628,294.8670110412781,107.44832390494406,107.91053571845738,4.725449873898073,94.05707435020764,83.4504709653884,5.5319109955465136
2253,10576.36792204143,11022.326112177007,295.110832919416,107.88931131556676,113.11718360270282,4.735676619987466,93.22011010817897,85.0922691736173,5.524909963463012
2254,10584.148390079537,10155.670721695104,295.26243536315684,108.22738061743814,107.01156254525603,4.744085226558502,92.35728493986979,94.21275918226779,5.517681363320421
2255,10588.618888411915,10585.048760087479,295.32167479739957,108.46258189973467,107.34181995427905,4.750671556264017,91.46939965352054,87.4081877324174,5.510244415163456
2256,10589.775195185308,10219.957819912373,295.2884949395703,108.59506230007449,106.66014541805427,4.755436350062622,90.55727568775013,96.37202975111794,5.502618516224958
2257,10587.616213910998,10694.94686461315,295.16292665912033,108.62506551813831,106.080487308048,4.75838516623401,89.62175424387944,94.93418834670177,5.49482319634015
2258,10582.143968942104,10843.727048043187,294.9450877550353,108.55293123919193,109.95685623670613,4.759528321615187,88.66369540286557,92.60968618903986,5.486878072944364
2259,10573.363598009504,10449.392370075411,294.6351826517468,108.37909446838181,101.25382375599166,4.7588808347944695,87.68397722775845,97.65414800195181,5.478802805772209
2260,10561.28334182876,9795.036378800192,294.2335020139158,108.10408477675463,114.19682567263561,4.756462370953952,86.68349485261133,86.2289449594716,5.470617051381953
2261,10545.914530793058,10604.353643445009,293.7404222806337,107.72852546003945,104.56624094380264,4.7522971880055325,85.66315955876738,89.20757352890425,5.462340417634217
2262,10527.271568770078,10655.304272573441,293.15640511966,107.25313261130455,110.67958548160131,4.746414083618325,84.62389783946861,81.43657934389043,5.453992418259478
2263,10505.371914023164,10623.620851251095,292.48199680239173,106.67871410868196,100.66038590020592,4.7388463426857745,83.56665045373485,96.92125748105846,5.4455924276536685
2264,10480.236057280135,10840.735753542092,291.7178275003325,106.00616851943154,109.1695359928802,4.729631684727483,82.49237147046574,93.27770429819257,5.437159636045602
2265,10451.88749697557,10140.35588561568,290.86461050390216,105.23648392168762,108.40726434193162,4.718812210662691,81.40202730372812,81.46652277310208,5.428713005183851
2266,10420.352711695044,10617.563101793963,289.9231413644988,104.37073664530838,106.17895847369603,4.706434348328811,80.29659574018939,82.39199795800742,5.42027122469394
